nu,sw,nu-err,sw-err,nu-ref,sw-ref
2932.498814,1.903e-24,5,3,245,242
2932.506374,7.49e-28,3,3,247,744
2932.52365,6.958e-28,3,3,245,242
2932.525752,4.053e-26,3,3,247,744
2932.538846,8.003e-29,1,5,752,752
2932.540446,4.847e-27,1,6,752,752
2932.549443,9.359e-29,3,3,245,242
2932.552375,1.419e-24,3,3,239,257
2932.559033,1.478e-26,3,6,752,752
2932.561949,1.669e-26,3,3,744,744
2932.562349,1.244e-28,3,3,245,242
2932.576945,3.022e-28,2,3,247,744
2932.579428,3.515e-25,3,3,239,257
2932.581719,2.528e-27,4,6,752,752
2932.582482,1.233e-26,3,3,247,744
2932.588773,3.514e-26,4,3,744,744
2932.589713,2.842e-24,3,3,239,257
2932.591755,2.364e-24,3,3,239,257
2932.594844,1.139e-28,3,3,245,242
2932.598965,6.715e-27,3,3,744,744
2932.599896,1.804e-29,1,5,752,752
2932.60274,9.615e-27,1,6,752,752
2932.604939,2.033e-25,3,3,239,257
2932.6066,5.181e-25,3,3,239,257
2932.616803,2.334e-28,3,3,245,242
2932.617185,2.141e-28,1,6,752,752
2932.621807,6.281e-29,3,3,245,242
2932.624032,3.053e-25,3,3,239,257
2932.626008,5.154e-28,1,3,744,744
2932.652819,1.066e-26,4,6,752,752
2932.658377,1.682e-28,1,6,752,752
2932.669235,4.188e-27,3,6,752,752
2932.695312,1.698e-28,3,3,744,744
2932.701085,5.365e-28,2,3,247,744
2932.715005,2.771e-25,5,3,245,254
2932.71657,1.132e-25,3,3,744,744
2932.716698,3.107e-25,4,3,247,744
2932.724427,2.648e-28,3,3,245,242
2932.747038,6.835e-28,3,3,245,242
2932.762206,4.336e-24,4,4,744,744
2932.777103,3.566e-29,2,3,247,744
2932.786149,1.028e-23,3,3,239,257
2932.790945,4.864e-26,3,3,245,254
2932.796018,4.565e-29,2,3,247,744
2932.796716,1.704e-25,4,3,247,744
2932.804496,2.82e-27,3,3,245,242
2932.811906,4.774e-24,4,4,744,744
2932.813813,2.672e-26,5,3,245,242
2932.819465,1.539e-28,3,3,744,744
2932.829829,9.107e-28,2,3,247,744
2932.829977,7.882e-28,3,3,245,242
2932.83082,1.568e-28,1,5,752,752
2932.838434,3.218e-25,4,3,247,744
2932.874533,1.121e-27,1,6,752,752
2932.881287,1.012e-23,3,3,239,257
2932.885676,2.013e-28,1,5,752,752
2932.900206,2.911e-22,4,5,744,744
2932.903026,1.8e-23,3,4,744,744
2932.925409,5.202e-29,2,3,247,744
2932.932354,8.807e-29,1,6,752,752
2932.933573,2.432e-27,4,3,744,744
2932.942164,3.206e-24,4,4,744,744
2932.944671,1.257e-23,4,4,247,744
2932.949779,4.314e-27,3,3,247,744
2932.95377,1.248e-23,3,4,744,744
2932.969523,4.267e-24,5,3,245,242
2932.978638,1.184e-22,4,5,744,744
2932.9821,7.294e-25,3,3,239,257
2932.994795,1.467e-29,1,3,744,744
2933.000725,1.718e-25,3,3,245,242
2933.001666,7.923e-24,4,4,247,744
2933.003989,7.263e-28,1,6,752,752
2933.015049,1.429e-25,3,3,245,254
2933.019038,1.818e-22,4,5,744,744
2933.019217,4.249e-24,5,3,245,242
2933.025856,7.266e-28,3,3,245,242
2933.030488,6.013e-28,1,6,752,752
2933.034049,3.937e-27,3,3,744,744
2933.036065,1.166e-25,3,3,744,744
2933.057201,1.165e-28,1,6,752,752
2933.070411,7.143e-29,3,3,245,242
2933.082053,2.288e-22,4,5,744,744
2933.087995,1.952e-27,3,3,245,242
2933.098837,9.359e-28,3,3,247,744
2933.11902,1.261e-29,1,5,752,752
2933.120665,7.82e-28,3,3,245,242
2933.134235,4.127e-29,3,5,752,752
2933.13678,6.194e-27,3,3,245,254
2933.141492,2.05e-27,3,3,247,744
2933.141923,7.02e-28,3,3,245,242
2933.142189,2.635e-26,3,3,247,744
2933.149048,2.054e-29,1,5,752,752
2933.151261,1.877e-28,2,3,247,744
2933.162664,4.118e-25,4,3,744,744
2933.167653,4.252e-23,4,4,744,744
2933.178035,4.696e-29,1,3,744,744
2933.182064,1.319e-25,4,3,247,744
2933.192325,7.602e-26,3,3,247,744
2933.195005,5.072e-26,3,3,247,744
2933.205545,6.297e-23,3,3,239,257
2933.206097,2.172e-29,1,3,744,744
2933.232069,5.295e-27,3,3,744,744
2933.236315,1.195e-25,3,3,245,242
2933.245971,2.336e-25,3,3,239,257
2933.252968,2.346e-26,3,3,245,242
2933.257856,1.475e-27,3,3,247,744
2933.262301,3.916e-29,1,3,744,744
2933.295189,2.686e-24,3,3,239,257
2933.295692,1.75e-24,3,4,744,744
2933.298579,6.858e-27,3,3,744,744
2933.312029,7.572e-28,2,3,247,744
2933.313969,1.521e-23,4,5,744,744
2933.32556,1.829e-26,3,3,245,242
2933.328093,1.336e-29,1,3,744,744
2933.32946,1.256e-27,3,3,245,242
2933.353175,2.564e-29,1,3,744,744
2933.36,1.176e-23,3,3,239,257
2933.361541,8.949e-28,3,3,744,744
2933.362337,8.011e-25,3,3,239,257
2933.366259,1.45e-22,4,5,744,744
2933.366391,3.547e-28,3,3,245,242
2933.376774,1.22e-24,3,3,239,257
2933.379264,5.421e-24,4,4,744,744
2933.384969,3.072e-23,4,5,744,744
2933.387098,4.489e-26,3,3,247,744
2933.389856,2.87e-29,1,3,744,744
2933.392043,7.512e-24,5,3,245,242
2933.398373,3.044e-26,4,3,744,744
2933.401289,2.436e-24,4,4,247,744
2933.40611,8.622e-27,3,3,247,744
2933.406659,4.881e-23,4,4,744,744
2933.412361,2.459e-28,2,3,247,744
2933.412816,7.901e-29,1,5,752,752
2933.417147,1.467e-27,3,3,247,744
2933.424166,5.345e-27,3,3,245,242
2933.429374,5.511e-28,2,3,247,744
2933.433454,6.21e-24,3,4,744,744
2933.449523,8.665e-28,1,6,752,752
2933.481057,2.172e-29,2,3,247,744
2933.484265,2.543e-26,3,3,245,242
2933.48608,2.296e-25,3,3,239,257
2933.502097,1.459e-25,4,3,247,744
2933.504286,2.617e-28,3,3,245,242
2933.507738,3.019e-28,1,5,752,752
2933.509219,4.074e-24,4,6,752,752
2933.510137,3.017e-24,3,3,239,257
2933.516192,8.601e-24,3,4,744,744
2933.538441,4.055e-28,1,5,752,752
2933.543974,7.565e-24,4,6,752,752
2933.551151,1.816e-25,5,3,245,242
2933.558594,9.423e-28,2,3,247,744
2933.562932,4.015e-28,3,3,245,254
2933.563417,5.917e-29,1,6,752,752
2933.573656,7.919e-28,3,3,247,744
2933.581974,5.384e-25,4,6,752,752
2933.591196,3.603e-24,3,3,239,257
2933.606336,1.952e-27,3,3,247,744
2933.614302,1.379e-27,3,3,245,254
2933.61493,1.257e-28,2,3,247,744
2933.623672,2.364e-25,3,3,239,257
2933.626809,2.376e-23,3,6,752,752
2933.65667,3.715e-25,3,3,239,257
2933.662655,3.101e-26,3,3,247,744
2933.669637,1.336e-27,3,3,245,242
2933.673126,1.69e-24,3,4,744,744
2933.673929,1.769e-26,3,3,247,744
2933.676145,1.125e-29,1,3,744,744
2933.682232,2.702e-24,4,6,752,752
2933.68563,2.63e-26,3,3,247,744
2933.710739,4.425e-26,4,3,247,744
2933.717909,9.924e-24,3,3,239,257
2933.723875,2.315e-27,3,3,245,242
2933.724426,2.13e-27,3,3,245,242
2933.728127,1.056e-28,2,3,247,744
2933.731932,7.525e-26,4,6,752,752
2933.732792,8.727e-29,3,3,744,744
2933.737379,2.254e-26,3,3,744,744
2933.746065,5.03e-25,4,3,247,744
2933.762361,2.032e-26,3,3,245,254
2933.776357,6.502e-29,2,3,247,744
2933.778493,8.251e-29,3,3,245,242
2933.779875,4.791e-27,3,3,245,254
2933.785551,5.103e-28,1,3,744,744
2933.789333,9.79e-29,3,3,245,242
2933.789515,4.619e-29,2,3,247,744
2933.790465,2.425e-28,3,3,744,744
2933.793142,2.15e-29,2,3,247,744
2933.802257,2.003e-28,1,5,752,752
2933.804084,2.013e-28,1,5,752,752
2933.812179,1.188e-27,3,3,245,242
2933.820232,2.053e-26,4,6,752,752
2933.823856,3.625e-25,4,3,744,744
2933.827941,4.372e-26,3,3,744,744
2933.847732,6.123e-29,2,3,247,744
2933.85628,2.186e-27,3,3,245,242
2933.863873,1.638e-28,3,3,245,242
2933.868591,6.284e-29,1,6,752,752
2933.87418,1.453e-28,3,3,245,242
2933.897994,6.01e-24,4,4,744,744
2933.905554,1.407e-25,3,3,744,744
2933.905616,1.936e-29,1,3,744,744
2933.911923,3.196e-26,3,3,245,242
2933.939586,4.305e-25,3,3,239,257
2933.940947,2.389e-25,5,3,245,242
2933.941683,2.648e-27,3,3,245,254
2933.942127,2.555e-25,3,3,239,257
2933.942278,4.755e-29,1,3,752,752
2933.94605,1.399e-28,2,3,247,744
2933.971654,9.544e-28,3,3,245,242
2933.97185,1.627e-27,3,3,247,744
2933.988524,7.02e-29,3,3,245,242
2934.00996,4.558e-29,2,3,247,744
2934.012194,1.098e-26,3,3,247,744
2934.02354,1.663e-28,3,3,245,242
2934.033579,4.488e-27,3,3,247,744
2934.042694,3.002e-22,4,5,744,744
2934.052581,1.127e-25,3,3,245,242
2934.052862,2.49e-28,2,3,247,744
2934.053536,4.783e-23,3,3,239,257
2934.058192,1.651e-29,1,3,744,744
2934.058569,1.216e-24,3,3,239,257
2934.061808,2.085e-25,3,3,239,257
2934.06282,1.127e-25,3,3,245,242
2934.092916,1.336e-25,5,3,245,242
2934.094144,2.223e-28,3,3,245,242
2934.096383,2.507e-25,3,3,239,257
2934.102261,1.257e-22,3,5,744,744
2934.10736,2.81e-23,3,3,239,257
2934.109017,5.018e-28,3,3,245,242
2934.116779,1.034e-25,3,3,245,242
2934.117354,3.565e-26,3,3,245,242
2934.117863,3.365e-26,3,3,247,744
2934.118397,3.572e-27,3,3,247,744
2934.133664,2.56e-27,4,3,744,744
2934.134487,3.236e-25,3,3,239,257
2934.139381,1.695e-29,2,3,247,744
2934.144541,1.925e-25,3,3,744,744
2934.155339,7.697e-27,3,3,245,242
2934.156526,7.758e-27,3,3,245,242
2934.158514,8.343e-29,1,6,752,752
2934.160735,1.274e-29,1,6,752,752
2934.163668,4.193e-25,5,3,245,254
2934.165657,1.195e-28,3,3,245,242
2934.179999,5.351e-28,3,3,245,242
2934.183502,7.817e-26,3,3,247,744
2934.186728,4.663e-23,3,3,239,257
2934.200645,2.304e-25,3,3,239,257
2934.20255,4.299e-27,1,3,744,744
2934.210909,8.549e-27,3,3,247,744
2934.214692,1.728e-24,4,6,752,752
2934.225185,5.508e-28,3,3,247,744
2934.228024,1.403e-24,3,3,239,257
2934.229383,4.464e-23,3,3,239,257
2934.237975,6.935e-23,3,3,239,257
2934.239675,6.342e-28,3,3,245,242
2934.239743,6.465e-29,3,3,245,242
2934.249426,3.854e-25,3,3,239,257
2934.25127,1.765e-29,1,4,752,752
2934.252692,5.687e-25,4,6,752,752
2934.265012,1.712e-28,3,3,245,242
2934.267597,4.042e-26,3,3,247,744
2934.26939,9.544e-28,3,3,245,242
2934.279974,7.82e-29,3,3,245,242
2934.297107,8.374e-29,3,3,245,242
2934.300945,2.551e-26,4,6,752,752
2934.306038,1.016e-24,3,3,239,257
2934.307822,2.043e-24,4,6,752,752
2934.307984,1.045e-28,1,6,752,752
2934.328924,2.829e-27,3,3,247,744
2934.329607,3.313e-26,3,3,245,254
2934.331685,1.507e-24,3,3,239,257
2934.349091,1.14e-22,3,3,239,257
2934.358552,5.308e-28,3,3,245,242
2934.363522,5.275e-25,4,6,752,752
2934.36395,1.929e-25,4,6,752,752
2934.365521,3.602e-28,3,3,245,242
2934.38516,3.647e-29,2,3,247,744
2934.38565,2.759e-25,4,6,752,752
2934.394363,1.447e-24,3,3,245,242
2934.398654,2.447e-24,3,3,239,257
2934.399864,1.232e-24,3,3,245,242
2934.400656,4.175e-27,3,3,245,254
2934.403013,3.089e-22,4,5,744,744
2934.405628,3.787e-28,3,3,245,242
2934.435859,7.389e-29,3,3,245,242
2934.454007,1.909e-25,5,3,245,242
2934.460122,8.531e-27,3,3,247,744
2934.468476,1.964e-28,3,3,245,242
2934.472062,3.249e-29,2,3,247,744
2934.474013,5.441e-24,4,4,744,744
2934.482333,1.109e-28,1,3,744,744
2934.487192,1.692e-26,3,3,744,744
2934.491433,8.374e-26,3,3,245,242
2934.499933,7.512e-29,2,3,247,744
2934.502146,3.336e-25,3,3,239,257
2934.503434,9.207e-27,3,3,247,744
2934.511086,2.172e-25,3,3,239,257
2934.521645,1.331e-24,4,6,752,752
2934.530211,9.286e-26,1,3,744,744
2934.532756,4.988e-25,5,3,245,254
2934.548446,8.928e-28,3,3,245,242
2934.551834,4.587e-27,3,3,245,242
2934.555268,2.34e-27,3,3,245,254
2934.570848,2.95e-27,3,3,247,744
2934.571179,1.583e-29,2,3,247,744
2934.574786,1.641e-29,1,6,752,752
2934.577976,7.892e-25,3,3,239,257
2934.591295,8.928e-24,3,3,239,257
2934.592344,3.798e-25,3,3,239,257
2934.592547,3.161e-25,4,3,247,744
2934.593908,8.744e-28,3,3,245,242
2934.594591,9.702e-29,1,6,752,752
2934.605688,1.767e-26,4,6,752,752
2934.606539,1.35e-29,1,5,752,752
2934.620879,2.352e-25,3,3,744,744
2934.647451,7.155e-29,1,3,744,744
2934.648615,1.105e-29,1,5,752,752
2934.661222,3.469e-28,1,5,752,752
2934.681979,7.533e-25,3,3,239,257
2934.703455,1.634e-24,3,3,239,257
2934.710038,1.028e-26,3,3,245,242
2934.710397,1.213e-27,3,3,245,242
2934.717273,2.467e-25,3,3,239,257
2934.721088,4.934e-26,4,6,752,752
2934.753721,2.05e-26,3,3,245,242
2934.77515,6.696e-24,3,3,239,257
2934.775476,2.007e-28,1,5,752,752
2934.778372,6.84e-29,1,6,752,752
2934.799484,8.038e-29,1,5,752,752
2934.799496,2.591e-27,1,6,752,752
2934.810161,3.873e-27,3,3,245,242
2934.816517,6.776e-27,3,3,247,744
2934.827061,3.235e-25,4,6,752,752
2934.831858,1.84e-26,3,3,247,744
2934.833071,3.756e-24,5,3,245,242
2934.83308,1.056e-23,3,3,239,257
2934.838488,2.002e-24,4,6,752,752
2934.842784,3.845e-29,1,6,752,752
2934.843783,4.814e-27,1,6,752,752
2934.845985,5.478e-27,1,6,752,752
2934.847638,4.623e-24,3,3,239,257
2934.851345,4.279e-28,3,3,245,242
2934.856003,1.964e-25,3,3,245,254
2934.867151,2.815e-28,1,6,752,752
2934.868414,1.907e-26,3,3,247,744
2934.869252,1.116e-28,1,6,752,752
2934.876806,1.113e-28,2,3,247,744
2934.880587,2.584e-27,1,5,752,752
2934.886872,1.34e-28,2,3,247,744
2934.892356,5.603e-27,3,3,245,242
2934.901176,3.805e-29,2,3,247,744
2934.902244,1.163e-29,2,3,247,744
2934.9201,1.977e-27,3,3,245,242
2934.925488,3.796e-28,1,5,752,752
2934.938996,8.124e-29,1,5,752,752
2934.953609,2.005e-23,3,3,239,257
2934.967921,5.551e-27,3,3,247,744
2934.970237,1.238e-28,3,3,245,242
2934.974183,1.084e-26,3,3,245,242
2934.97582,1.355e-23,3,3,239,257
2934.979445,1.01e-27,3,3,245,242
2934.995245,1.046e-27,1,6,752,752
2935.006443,1.828e-28,1,6,752,752
2935.009594,4.667e-26,3,3,245,242
2935.009613,3.975e-28,2,3,247,744
2935.017524,9.982e-29,2,3,247,744
2935.028302,1.004e-27,3,3,245,242
2935.033434,1.708e-27,1,6,752,752
2935.048421,2.032e-24,5,3,245,242
2935.051743,6.896e-27,3,3,245,242
2935.052872,9.729e-28,3,3,245,242
2935.078182,6.957e-26,3,3,247,744
2935.096503,1.638e-28,3,3,245,242
2935.101464,5.485e-27,3,3,247,744
2935.104251,9.26e-28,3,3,247,744
2935.10834,9.975e-28,1,6,752,752
2935.115284,1.156e-27,1,5,752,752
2935.130271,9.68e-27,3,3,245,254
2935.131954,6.322e-28,1,6,752,752
2935.133721,1.633e-29,1,5,752,752
2935.136397,3.643e-25,4,6,752,752
2935.140868,3.947e-25,4,3,247,744
2935.144228,4.033e-26,3,3,245,242
2935.148992,4.575e-25,4,3,247,744
2935.154519,5.62e-25,3,3,239,257
2935.159794,1.443e-22,4,5,744,744
2935.168812,1.295e-28,2,3,247,744
2935.1697,2.13e-25,5,3,245,242
2935.173277,4.902e-25,3,3,239,257
2935.173893,1.349e-29,1,4,752,752
2935.174394,1.017e-23,4,4,744,744
2935.211679,1.031e-26,3,3,247,744
2935.238551,9.788e-28,1,5,752,752
2935.258094,7.95e-28,1,6,752,752
2935.260994,2.355e-29,2,3,247,744
2935.262041,1.481e-27,1,6,752,752
2935.263366,2.303e-24,3,3,245,242
2935.268413,4.491e-29,1,6,752,752
2935.269057,1.303e-24,3,3,239,257
2935.275271,9.309e-25,4,6,752,752
2935.275623,7.971e-25,3,3,239,257
2935.277593,1.478e-23,5,3,245,254
2935.281959,5.006e-25,4,3,247,744
2935.284777,6.896e-27,3,3,245,242
2935.290136,2.044e-28,3,3,245,242
2935.298434,2.164e-23,3,3,239,257
2935.303125,5.584e-28,1,5,752,752
2935.303373,8.054e-25,3,3,744,744
2935.30387,2.267e-28,2,3,247,744
2935.30457,3.451e-29,1,6,752,752
2935.3057,2.362e-28,1,5,752,752
2935.306542,1.105e-25,4,3,247,744
2935.312707,5.071e-24,4,6,752,752
2935.32606,4.045e-28,3,3,245,242
2935.330405,1.58e-25,4,3,247,744
2935.346841,2.239e-26,3,3,744,744
2935.353803,8.859e-28,2,3,247,744
2935.36895,3.793e-27,3,3,245,242
2935.369669,3.793e-27,3,3,245,242
2935.393,2.308e-23,3,3,239,257
2935.395708,4.794e-29,1,6,752,752
2935.403879,3.624e-28,1,6,752,752
2935.4112,3.555e-23,3,3,239,257
2935.411229,1.005e-25,3,3,247,744
2935.412614,3.487e-28,1,6,752,752
2935.429782,3.91e-26,5,3,245,242
2935.431941,1.171e-28,1,5,752,752
2935.446698,2.092e-25,3,3,239,257
2935.456165,2.439e-28,1,5,752,752
2935.457042,1.499e-29,1,5,752,752
2935.457507,5.193e-26,4,6,752,752
2935.45976,2.758e-24,3,3,239,257
2935.47035,9.256e-23,4,5,744,744
2935.477995,3.91e-23,3,3,239,257
2935.490191,1.956e-27,1,3,744,744
2935.492426,8.606e-28,2,3,247,744
2935.504553,3.376e-25,3,3,239,257
2935.509474,2.913e-28,3,3,245,242
2935.535008,7.512e-28,3,3,245,242
2935.543977,2.794e-27,3,3,247,744
2935.567604,1.479e-28,1,3,744,744
2935.574898,3.598e-26,3,3,247,744
2935.597923,2.675e-28,1,3,744,744
2935.616688,1.429e-27,1,5,752,752
2935.623708,3.584e-28,3,3,245,242
2935.631531,5.361e-26,3,3,247,744
2935.635258,1.208e-28,1,3,744,744
2935.635712,3.251e-28,3,3,245,242
2935.64262,4.352e-26,3,3,247,744
2935.648618,3.031e-29,1,6,752,752
2935.65,1.546e-23,3,3,239,257
2935.652667,2.947e-29,1,5,752,752
2935.660479,2.709e-29,1,5,752,752
2935.664779,5.062e-25,3,3,239,257
2935.670998,1.603e-28,2,3,247,744
2935.689167,6.121e-27,3,3,245,242
2935.692594,7.276e-27,3,3,247,744
2935.705411,9.882e-29,2,3,247,744
2935.711131,4.335e-28,3,3,245,242
2935.725485,6.896e-29,3,3,245,242
2935.729552,2.364e-27,3,3,245,242
2935.731419,3.446e-24,4,6,752,752
2935.740434,1.033e-26,1,6,752,752
2935.740585,1.507e-24,3,3,239,257
2935.751881,1.435e-26,1,6,752,752
2935.753159,3.11e-28,3,3,245,242
2935.7605,7.971e-23,3,3,239,257
2935.763127,2.184e-26,1,6,752,752
2935.77,8.011e-23,3,3,239,257
2935.770184,6.773e-28,3,3,245,242
2935.776596,1.327e-23,3,3,239,257
2935.782651,8.25e-23,3,3,239,257
2935.786065,3.76e-26,1,6,752,752
2935.787324,1.339e-29,1,5,752,752
2935.790274,8.435e-29,2,3,247,744
2935.79143,1.521e-27,1,6,752,752
2935.80161,5.5e-23,3,3,239,257
2935.807074,8.37e-25,3,3,239,257
2935.815365,8.211e-23,3,3,239,257
2935.81809,4.064e-27,3,3,245,242
2935.830795,4.095e-27,3,3,245,242
2935.833604,1.652e-29,2,3,247,744
2935.84192,3.767e-28,1,6,752,752
2935.842196,1.363e-22,3,3,239,257
2935.850496,2.535e-21,4,6,744,744
2935.860526,9.217e-24,4,6,752,752
2935.862525,9.236e-28,3,3,245,242
2935.867155,1.873e-24,3,3,239,257
2935.868102,1.78e-25,5,3,245,242
2935.870664,1.01e-25,3,3,245,242
2935.883548,1.035e-26,1,6,752,752
2935.891097,6.457e-25,3,3,239,257
2935.905435,6.896e-27,3,3,245,242
2935.909637,1.18e-28,1,3,744,744
2935.916629,8.497e-28,3,3,245,242
2935.929527,8.805e-28,3,3,245,242
2935.9344,2.037e-24,3,3,239,257
2935.938873,2.517e-27,1,6,752,752
2935.944091,1.546e-26,3,3,245,242
2935.956633,4.975e-28,3,3,245,242
2935.961425,2.812e-27,1,5,752,752
2935.965275,2.358e-27,1,6,752,752
2935.982711,1.32e-29,1,3,744,744
2935.995954,9.22e-25,4,3,247,744
2935.999172,1.164e-27,3,3,245,242
2936.017625,7.47e-29,1,5,752,752
2936.018892,1.268e-24,4,4,247,744
2936.024019,9.845e-25,3,3,239,257
2936.044406,1.816e-29,1,5,752,752
2936.052582,6.033e-28,1,5,752,752
2936.05463,2.358e-24,4,4,247,744
2936.056527,2.599e-25,3,3,239,257
2936.059952,3.576e-24,4,4,247,744
2936.061061,1.086e-28,2,3,247,744
2936.07064,6.116e-24,4,4,247,744
2936.097456,4.368e-29,1,6,752,752
2936.108009,2.66e-28,3,3,245,242
2936.119763,3.307e-29,1,5,752,752
2936.131028,2.339e-28,1,6,752,752
2936.13386,5.896e-28,2,3,247,744
2936.1369,3.016e-25,4,3,247,744
2936.151852,1.425e-28,1,6,752,752
2936.161893,9.57e-29,1,6,752,752
2936.163554,4.845e-28,1,5,752,752
2936.166771,8.805e-27,3,3,245,242
2936.185743,1.986e-26,3,3,247,744
2936.197884,7.677e-28,1,5,752,752
2936.208252,7.204e-28,3,3,245,242
2936.213619,2.643e-26,3,3,247,744
2936.221856,2.771e-28,3,3,245,242
2936.224213,7.294e-24,4,4,744,744
2936.225603,1.117e-27,3,3,245,254
2936.226465,1.656e-27,3,3,245,242
2936.229827,2.519e-25,3,3,239,257
2936.238813,2.764e-21,4,6,744,744
2936.240676,6.48e-29,2,3,247,744
2936.242114,4.065e-25,3,3,239,257
2936.246675,4.988e-28,3,3,245,242
2936.282804,3.183e-27,3,3,247,744
2936.295907,1.262e-29,2,3,247,744
2936.300043,1.019e-27,1,3,744,744
2936.301117,1.155e-26,3,3,247,744
2936.30998,7.451e-27,1,3,744,744
2936.313627,2.167e-24,5,3,245,254
2936.357385,1.028e-27,3,3,245,242
2936.360487,1.847e-28,3,3,245,242
2936.374967,1.516e-28,1,6,752,752
2936.37988,2.221e-24,4,6,752,752
2936.382694,1e-25,3,3,245,254
2936.385114,4.663e-25,3,3,239,257
2936.391099,1.379e-28,3,3,245,242
2936.397919,5.234e-26,3,3,247,744
2936.399975,1.964e-27,3,3,245,242
2936.405128,8.171e-25,3,3,239,257
2936.409267,1.479e-25,4,3,247,744
2936.421306,9.544e-28,3,3,245,242
2936.42617,1.946e-26,3,3,1126,744
2936.42958,6.804e-25,4,6,752,752
2936.445812,2.227e-28,1,5,752,752
2936.458032,2.463e-28,3,3,245,242
2936.474593,3.259e-24,3,4,744,744
2936.484294,1.52e-28,1,5,752,752
2936.486899,3.146e-25,5,3,245,242
2936.492879,6.843e-28,2,3,247,744
2936.502293,2.708e-29,1,5,752,752
2936.51033,9.568e-28,1,6,752,752
2936.51158,5.211e-27,3,6,752,752
2936.512216,5.203e-27,3,6,752,752
2936.51788,3.314e-26,4,6,752,752
2936.518133,2.629e-28,3,3,245,242
2936.524845,6.338e-27,3,3,247,744
2936.524984,7.116e-28,1,5,752,752
2936.527819,4.823e-25,3,3,239,257
2936.535885,2.415e-29,1,5,752,752
2936.53891,2.338e-28,1,3,744,744
2936.54128,2.913e-28,2,3,247,744
2936.543956,2.66e-25,4,3,247,744
2936.547476,3.553e-27,3,3,245,242
2936.548055,1.292e-29,1,4,752,752
2936.552892,1.033e-27,1,5,752,752
2936.563419,1.07e-26,3,3,245,254
2936.564787,1.152e-24,3,3,239,257
2936.566037,3.36e-29,1,4,752,752
2936.571289,7.57e-29,1,3,744,744
2936.5723,4.584e-25,3,3,239,257
2936.596999,9.01e-29,1,6,752,752
2936.598477,1.445e-27,3,3,247,744
2936.612483,2.064e-28,1,6,752,752
2936.632507,1.16e-24,3,3,239,257
2936.636951,2.801e-29,1,5,752,752
2936.649894,3.061e-25,3,3,239,257
2936.665273,2.973e-25,3,3,239,257
2936.669643,2.157e-22,4,5,744,744
2936.678739,1.979e-29,1,5,752,752
2936.682634,1.889e-26,3,3,247,744
2936.685002,1.256e-28,3,3,245,242
2936.685891,4.132e-29,2,3,247,744
2936.688918,1.376e-26,3,3,247,744
2936.689413,3.128e-24,5,3,245,242
2936.699802,9.077e-27,3,3,247,744
2936.7015,2.586e-25,3,3,245,242
2936.723595,9.175e-29,3,3,245,242
2936.734545,2.241e-26,3,3,245,254
2936.747428,3.756e-26,3,3,245,242
2936.749997,7.574e-28,3,3,245,242
2936.750464,6.404e-27,3,3,245,242
2936.754961,1.487e-26,3,3,247,744
2936.7615,1.763e-25,4,3,247,744
2936.765423,1.897e-26,3,3,245,242
2936.766752,5.687e-29,2,3,247,744
2936.800952,5.92e-28,1,5,752,752
2936.803804,2.744e-28,2,3,247,744
2936.808959,1.453e-28,3,3,245,242
2936.813815,2.377e-29,2,3,247,744
2936.815023,6.835e-29,3,3,245,242
2936.826265,2.086e-25,4,3,247,744
2936.836523,4.82e-29,2,3,247,744
2936.842091,5.942e-25,5,3,245,254
2936.849335,4.703e-24,3,3,239,257
2936.867684,9.887e-29,1,6,752,752
2936.878422,1.836e-29,1,5,752,752
2936.882338,2.334e-29,1,5,752,752
2936.91991,2.274e-29,1,5,752,752
2936.92115,2.042e-26,3,3,1126,744
2936.929994,8.251e-29,2,3,247,744
2936.944117,2.758e-24,3,3,239,257
2936.947622,1.346e-28,2,3,247,744
2936.9637,2.156e-28,2,3,247,744
2936.982874,5.874e-27,3,3,245,254
2936.98921,2.761e-27,3,3,247,744
2937.01031,1.415e-24,4,4,247,744
2937.012455,2.706e-24,3,3,239,257
2937.023975,4.904e-28,1,6,752,752
2937.027463,3.176e-26,3,3,247,744
2937.04414,8.739e-29,1,6,752,752
2937.046109,1.09e-26,3,3,245,242
2937.063668,1.385e-27,1,6,752,752
2937.085202,9.316e-26,3,3,744,744
2937.092439,1.478e-26,3,3,245,242
2937.099202,7.305e-26,3,3,744,744
2937.104213,9.095e-28,1,6,752,752
2937.108693,4.065e-25,3,3,239,257
2937.140364,6.094e-28,1,6,752,752
2937.14095,9.236e-26,3,3,245,242
2937.141335,7.02e-24,5,3,245,242
2937.149237,3.986e-25,3,3,239,257
2937.149983,4.132e-28,3,3,245,242
2937.151077,3.212e-25,3,3,239,257
2937.153925,1.083e-25,4,3,247,744
2937.153952,6.896e-26,3,3,245,242
2937.166724,6.896e-26,3,3,245,242
2937.167775,1.25e-25,5,3,245,242
2937.17227,5.295e-28,3,3,245,242
2937.177358,1.342e-28,3,3,245,242
2937.191702,4.281e-26,3,3,744,744
2937.192694,7.005e-28,1,6,752,752
2937.200293,9.545e-25,4,3,247,744
2937.202221,8.211e-25,3,3,239,257
2937.202732,1.829e-28,3,3,245,242
2937.202978,2.067e-29,1,5,752,752
2937.203041,4.932e-25,5,3,245,242
2937.234649,3.88e-20,7,6,745,744
2937.236801,7.081e-28,3,3,245,242
2937.238702,2.857e-26,3,3,744,744
2937.239769,9.79e-28,3,3,247,744
